Order_ID	Order_Date	Customer_ID	Customer_Name	Product_ID	Product_Name	Product_Category	Supplier	Warehouse	Region	Delivery_City	Quantity_Ordered	Unit_Cost	Unit_Selling_Price	Sales_Amount	Total_Cost	Profit	Profit_Margin	Payment_Status	Payment_Amount	Outstanding_Amount	Order_Status	Shipping_Method	Carrier	Shipping_Cost	Expected_Delivery_Date	Actual_Delivery_Date	Delivery_Days	Delivery_Status	Inventory_Before_Order	Inventory_After_Order	Stock_Status	Discount_Percentage	Final_Sales_Amount	Order_Priority	Customer_Type	Payment_Date	Return_Status	Return_Quantity			
ORD04691	2024-01-09 00:00:00	CUST_003	Apex Global Enterprise 3	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	Tropical General Distribution	Port Harcourt Coastal Depot	Rivers	Eleme	55	28000	42000	2310000	1540000	770000	0.333333333	Overdue	0	2310000	Completed	Air	ABC Transport Logistics	29501.11	2024-01-14 00:00:00	2024-01-15 00:00:00	6	Delayed	132	77	In Stock	0.05	2194500	Medium	Corporate		No Return	0			
ORD04692	2024-12-09 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_E03	Industrial Power Generator 15kVA	Electronics	Innoson Industrial Supplies	Kano Commercial Warehouse	Kaduna	Kaduna South	63	850000	1200000	75600000	53550000	22050000	0.291666667	Paid	75600000	0	Processing	Courier	MAX.ng Freight	53914.34	2024-12-14 00:00:00			Pending	179	116	In Stock	0	75600000	High	Retail	2024-12-10 00:00:00	No Return	0			
ORD04693	2024-10-23 00:00:00	CUST_024	Client Business 24 Ltd	PROD_C02	High-Tensile Steel Rebar 12mm (Ton)	Construction Materials	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Abuja	Maitama	70	520000	680000	47600000	36400000	11200000	0.235294118	Paid	47600000	0	Completed	Road	DHL Express Nigeria	50759.16	2024-10-28 00:00:00	2024-10-29 00:00:00	6	Delayed	90	20	In Stock	0	47600000	Medium	Wholesale	2024-11-05 00:00:00	No Return	0			
ORD04694	2024-09-02 00:00:00	CUST_008	Client Business 8 Ltd	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	Tropical General Distribution	Lagos Mega Central Hub	Abuja	Gwarinpa	46	35000	58000	2668000	1610000	1058000	0.396551724	Paid	2534600	133400	Pending	Road	DHL Express Nigeria	36320.39	2024-09-06 00:00:00			Pending	148	102	In Stock	0.05	2534600	High	Corporate	2024-09-03 00:00:00	No Return	0			
ORD04695	2025-01-18 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	Zenith Global Procurement	Lagos Mega Central Hub	Lagos	Ikorodu	37	150000	220000	8140000	5550000	2590000	0.318181818	Paid	8140000	0	Completed	Road	Chisco Logistics	36017.07	2025-01-22 00:00:00	2025-01-22 00:00:00	4	On Time	146	109	In Stock	0	8140000	Medium	Corporate	2025-01-28 00:00:00	No Return	0			
ORD04696	2025-08-29 00:00:00	CUST_002	Client Business 2 Ltd	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	Tropical General Distribution	Lagos Mega Central Hub	Enugu	Nsukka	23	140000	195000	4485000	3220000	1265000	0.282051282	Paid	4485000	0	Completed	Road	MAX.ng Freight	22939.07	2025-08-31 00:00:00	2025-08-31 00:00:00	2	On Time	58	35	In Stock	0	4485000	Medium	Corporate	2025-08-31 00:00:00	No Return	0			
ORD04697	2024-10-30 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Enugu	Enugu Urban	16	25000	45000	720000	400000	320000	0.444444444	Paid	684000	36000	Completed	Road	ABC Transport Logistics	9966.35	2024-11-01 00:00:00	2024-11-04 00:00:00	5	Delayed	216	200	In Stock	0.05	684000	Medium	Retail	2024-11-02 00:00:00	No Return	0			
ORD04698	2024-10-19 00:00:00	CUST_012	Client Business 12 Ltd	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	Honeywell Logistics	Abuja Inland Logistics Depot	Kaduna	Kaduna North	32	22000	36000	1152000	704000	448000	0.388888889	Pending	0	1152000	Processing	Courier	MAX.ng Freight	13114.79	2024-10-21 00:00:00			Pending	238	206	In Stock	0.1	1036800	Medium	Corporate		No Return	0			
ORD04699	2024-09-26 00:00:00	CUST_022	Client Business 22 Ltd	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Ikorodu	7	280000	420000	2940000	1960000	980000	0.333333333	Paid	2940000	0	Completed	Road	Konga Express	7329.17	2024-09-28 00:00:00	2024-09-29 00:00:00	3	Delayed	27	20	In Stock	0	2940000	Medium	Retail	2024-10-03 00:00:00	No Return	0			
ORD04700	2025-10-29 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	BUA Group Procurement	Lagos Mega Central Hub	Lagos	Apapa	44	280000	420000	18480000	12320000	6160000	0.333333333	Partial	6293759.74	12186240.26	Completed	Courier	ABC Transport Logistics	28516.86	2025-11-04 00:00:00	2025-11-07 00:00:00	9	Delayed	28	-16	Out of Stock	0.15	15708000	Low	Corporate	2025-11-14 00:00:00	No Return	0			
ORD04701	2025-06-28 00:00:00	CUST_010	Client Business 10 Ltd	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	Zenith Global Procurement	Abuja Inland Logistics Depot	Abuja	Garki	47	280000	420000	19740000	13160000	6580000	0.333333333	Overdue	0	19740000	Completed	Air	Konga Express	37184.82	2025-06-30 00:00:00	2025-06-30 00:00:00	2	On Time	52	5	Low Stock	0.1	17766000	High	Corporate		No Return	0			
ORD04702	2024-04-01 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_E02	Lithium Battery Pack 48V	Electronics	Stallion Motors Distribution	Port Harcourt Coastal Depot	Lagos	Yaba	81	450000	620000	50220000	36450000	13770000	0.274193548	Paid	47709000	2511000	Completed	Air	Red Star Express	67534.28	2024-04-04 00:00:00	2024-04-04 00:00:00	3	On Time	125	44	In Stock	0.05	47709000	High	Wholesale	2024-04-11 00:00:00	No Return	0			
ORD04703	2025-07-30 00:00:00	CUST_005	Apex Global Enterprise 5	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	Zenith Global Procurement	Abuja Inland Logistics Depot	Kaduna	Kaduna South	5	8500	14000	70000	42500	27500	0.392857143	Pending	0	70000	Cancelled	Road	Red Star Express	8934.93	2025-08-06 00:00:00			Not Applicable	111	106	In Stock	0.1	63000	Critical	Retail		No Return	0			
ORD04704	2024-03-09 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Lagos	Ikorodu	63	950000	1400000	88200000	59850000	28350000	0.321428571	Partial	23476212.45	64723787.55	Completed	Road	Speedaf Express	34002.2	2024-03-11 00:00:00	2024-03-11 00:00:00	2	On Time	234	171	In Stock	0.2	70560000	Low	Wholesale	2024-03-11 00:00:00	No Return	0			
ORD04705	2024-06-21 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_E02	Lithium Battery Pack 48V	Electronics	SinoHydro Equipment Ltd	Abuja Inland Logistics Depot	Kano	Nassarawa	12	450000	620000	7440000	5400000	2040000	0.274193548	Partial	3162000	4278000	Processing	Sea	MAX.ng Freight	9513.54	2024-06-25 00:00:00			Pending	98	86	In Stock	0.15	6324000	High	Corporate	2024-06-23 00:00:00	No Return	0			
ORD04706	2025-06-02 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	Innoson Industrial Supplies	Abuja Inland Logistics Depot	Kano	Kano Municipal	72	15000	24000	1728000	1080000	648000	0.375	Pending	0	1728000	Processing	Air	Chisco Logistics	55754.27	2025-06-07 00:00:00			Pending	211	139	In Stock	0	1728000	Low	Retail		No Return	0			
ORD04707	2024-11-26 00:00:00	CUST_030	Client Business 30 Ltd	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	Honeywell Logistics	Abuja Inland Logistics Depot	Abuja	Maitama	9	18000	28000	252000	162000	90000	0.357142857	Paid	252000	0	Completed	Road	Chisco Logistics	12168.98	2024-11-30 00:00:00	2024-11-29 00:00:00	3	On Time	62	53	In Stock	0	252000	Low	Retail	2024-11-29 00:00:00	No Return	0			
ORD04708	2024-11-19 00:00:00	CUST_004	Client Business 4 Ltd	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Innoson Industrial Supplies	Lagos Mega Central Hub	Lagos	Yaba	44	25000	45000	1980000	1100000	880000	0.444444444	Paid	1782000	198000	Completed	Air	Red Star Express	30574.58	2024-11-23 00:00:00	2024-11-22 00:00:00	3	On Time	243	199	In Stock	0.1	1782000	Low	Wholesale	2024-11-28 00:00:00	No Return	0			
ORD04709	2025-04-04 00:00:00	CUST_021	Apex Global Enterprise 21	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	United Africa Supplies	Abuja Inland Logistics Depot	Delta	Uvwie	22	150000	220000	4840000	3300000	1540000	0.318181818	Overdue	0	4840000	Completed	Road	Red Star Express	13452.06	2025-04-11 00:00:00	2025-04-11 00:00:00	7	On Time	166	144	In Stock	0	4840000	Low	Wholesale		No Return	0			
ORD04710	2025-10-25 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Innoson Industrial Supplies	Port Harcourt Coastal Depot	Abuja	Kubwa	46	950000	1400000	64400000	43700000	20700000	0.321428571	Paid	64400000	0	Completed	Courier	Chisco Logistics	33270.85	2025-10-29 00:00:00	2025-10-29 00:00:00	4	On Time	178	132	In Stock	0	64400000	Critical	Wholesale	2025-11-08 00:00:00	No Return	0			
ORD04711	2025-09-03 00:00:00	CUST_007	Apex Global Enterprise 7	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Stallion Motors Distribution	Kano Commercial Warehouse	Oyo	Ibadan Central	8	220000	310000	2480000	1760000	720000	0.290322581	Pending	0	2480000	Processing	Courier	ABC Transport Logistics	11730.66	2025-09-10 00:00:00			Pending	46	38	In Stock	0	2480000	Medium	Retail		No Return	0			
ORD04712	2024-03-18 00:00:00	CUST_016	Client Business 16 Ltd	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	BUA Group Procurement	Abuja Inland Logistics Depot	Lagos	Lekki	56	18000	28000	1568000	1008000	560000	0.357142857	Paid	1568000	0	Completed	Sea	Red Star Express	44119	2024-03-23 00:00:00	2024-03-23 00:00:00	5	On Time	86	30	In Stock	0	1568000	Medium	Retail	2024-03-18 00:00:00	No Return	0			
ORD04713	2025-02-19 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Innoson Industrial Supplies	Ibadan Western Hub	Kaduna	Kaduna South	28	12000	18000	504000	336000	168000	0.333333333	Paid	504000	0	Completed	Road	MAX.ng Freight	17455.92	2025-02-21 00:00:00	2025-02-20 00:00:00	1	On Time	89	61	In Stock	0	504000	High	Retail	2025-02-19 00:00:00	No Return	0			
ORD04714	2024-07-08 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Honeywell Logistics	Kano Commercial Warehouse	Lagos	Apapa	73	18000	32000	2336000	1314000	1022000	0.4375	Paid	2336000	0	Completed	Road	ABC Transport Logistics	60999.91	2024-07-10 00:00:00	2024-07-11 00:00:00	3	Delayed	124	51	In Stock	0	2336000	High	Retail	2024-07-17 00:00:00	No Return	0			
ORD04715	2025-10-30 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Rivers	Obio-Akpor	47	22000	36000	1692000	1034000	658000	0.388888889	Paid	1522800	169200	Completed	Courier	Speedaf Express	40823.52	2025-11-06 00:00:00	2025-11-07 00:00:00	8	Delayed	235	188	In Stock	0.1	1522800	Low	Wholesale	2025-11-13 00:00:00	No Return	0			
ORD04716	2024-06-17 00:00:00	CUST_005	Apex Global Enterprise 5	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	Zenith Global Procurement	Abuja Inland Logistics Depot	Kano	Fagge	35	8500	14000	490000	297500	192500	0.392857143	Paid	490000	0	Completed	Road	MAX.ng Freight	23563.06	2024-06-23 00:00:00	2024-06-24 00:00:00	7	Delayed	33	-2	Out of Stock	0	490000	High	Retail	2024-06-17 00:00:00	No Return	0			
ORD04717	2025-07-23 00:00:00	CUST_006	Client Business 6 Ltd	PROD_E03	Industrial Power Generator 15kVA	Electronics	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Lekki	21	850000	1200000	25200000	17850000	7350000	0.291666667	Paid	25200000	0	Completed	Courier	DHL Express Nigeria	13119.85	2025-07-25 00:00:00	2025-07-26 00:00:00	3	Delayed	91	70	In Stock	0	25200000	Medium	Retail	2025-07-24 00:00:00	No Return	0			
ORD04718	2025-03-31 00:00:00	CUST_001	Apex Global Enterprise 1	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Tropical General Distribution	Port Harcourt Coastal Depot	Lagos	Ikorodu	33	220000	310000	10230000	7260000	2970000	0.290322581	Paid	8184000	2046000	Completed	Courier	Chisco Logistics	18597.86	2025-04-05 00:00:00	2025-04-04 00:00:00	4	On Time	173	140	In Stock	0.2	8184000	Medium	Wholesale	2025-04-03 00:00:00	No Return	0			
ORD04719	2024-10-27 00:00:00	CUST_028	Client Business 28 Ltd	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	United Africa Supplies	Lagos Mega Central Hub	Delta	Warri	70	28000	42000	2940000	1960000	980000	0.333333333	Partial	1249500	1690500	Pending	Courier	DHL Express Nigeria	50874.12	2024-10-30 00:00:00			Pending	108	38	In Stock	0.15	2499000	High	Wholesale	2024-10-29 00:00:00	No Return	0			
ORD04720	2024-12-14 00:00:00	CUST_018	Client Business 18 Ltd	PROD_O01	Ergonomic Executive Mesh Chair	Office Supplies	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Ikeja	48	45000	75000	3600000	2160000	1440000	0.4	Paid	3240000	360000	Completed	Road	GIG Logistics	25034.14	2024-12-18 00:00:00	2024-12-19 00:00:00	5	Delayed	67	19	Low Stock	0.1	3240000	Medium	Wholesale	2024-12-28 00:00:00	No Return	0			
ORD04721	2024-03-15 00:00:00	CUST_024	Client Business 24 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Innoson Industrial Supplies	Ibadan Western Hub	Oyo	Ibadan Central	74	18000	32000	2368000	1332000	1036000	0.4375	Paid	1894400	473600	Completed	Air	DHL Express Nigeria	70791.88	2024-03-19 00:00:00	2024-03-19 00:00:00	4	On Time	104	30	In Stock	0.2	1894400	Critical	Wholesale	2024-03-27 00:00:00	No Return	0			
ORD04722	2025-11-05 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Honeywell Logistics	Abuja Inland Logistics Depot	Rivers	Bonny	54	950000	1400000	75600000	51300000	24300000	0.321428571	Paid	75600000	0	Completed	Courier	Konga Express	43711.09	2025-11-10 00:00:00	2025-11-10 00:00:00	5	On Time	249	195	In Stock	0	75600000	High	Corporate	2025-11-17 00:00:00	No Return	0			
ORD04723	2025-07-10 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_H02	Industrial Air Conditioner 3HP	Home Appliances	Dangote Logistics & Supplies Ltd	Ibadan Western Hub	Abuja	Maitama	78	180000	260000	20280000	14040000	6240000	0.307692308	Overdue	0	20280000	Completed	Road	MAX.ng Freight	28510.18	2025-07-12 00:00:00	2025-07-11 00:00:00	1	On Time	236	158	In Stock	0	20280000	Low	Retail		No Return	0			
ORD04724	2024-07-29 00:00:00	CUST_010	Client Business 10 Ltd	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	Honeywell Logistics	Lagos Mega Central Hub	Lagos	Yaba	2	8500	14000	28000	17000	11000	0.392857143	Paid	28000	0	Processing	Air	Konga Express	15564.84	2024-08-05 00:00:00			Pending	110	108	In Stock	0	28000	Medium	Corporate	2024-07-30 00:00:00	No Return	0			
ORD04725	2025-07-20 00:00:00	CUST_007	Apex Global Enterprise 7	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Ikorodu	33	18000	28000	924000	594000	330000	0.357142857	Paid	831600	92400	Completed	Road	Chisco Logistics	18970.24	2025-07-26 00:00:00	2025-07-26 00:00:00	6	On Time	79	46	In Stock	0.1	831600	High	Retail	2025-07-25 00:00:00	No Return	0			
ORD04726	2025-03-08 00:00:00	CUST_032	Client Business 32 Ltd	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Kano	Nassarawa	16	140000	195000	3120000	2240000	880000	0.282051282	Paid	2652000	468000	Completed	Road	Red Star Express	13966.03	2025-03-10 00:00:00	2025-03-09 00:00:00	1	On Time	223	207	In Stock	0.15	2652000	Medium	Retail	2025-03-18 00:00:00	No Return	0			
ORD04727	2024-08-19 00:00:00	CUST_022	Client Business 22 Ltd	PROD_E03	Industrial Power Generator 15kVA	Electronics	Tropical General Distribution	Abuja Inland Logistics Depot	Kano	Kano Municipal	50	850000	1200000	60000000	42500000	17500000	0.291666667	Paid	57000000	3000000	Completed	Sea	MAX.ng Freight	19431.03	2024-08-24 00:00:00	2024-08-24 00:00:00	5	On Time	101	51	In Stock	0.05	57000000	Low	Retail	2024-08-29 00:00:00	No Return	0			
ORD04728	2025-08-22 00:00:00	CUST_016	Client Business 16 Ltd	PROD_C01	Portland Cement 50kg Bag (Pallet of 100)	Construction Materials	Innoson Industrial Supplies	Ibadan Western Hub	Enugu	Nsukka	20	450000	580000	11600000	9000000	2600000	0.224137931	Pending	0	11600000	Cancelled	Road	GIG Logistics	13163.6	2025-08-28 00:00:00			Not Applicable	226	206	In Stock	0	11600000	Medium	Retail		No Return	0			
ORD04729	2025-09-28 00:00:00	CUST_024	Client Business 24 Ltd	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Tropical General Distribution	Port Harcourt Coastal Depot	Rivers	Port Harcourt	67	25000	45000	3015000	1675000	1340000	0.444444444	Paid	3015000	0	Completed	Road	Chisco Logistics	39327.43	2025-10-01 00:00:00	2025-10-02 00:00:00	4	Delayed	34	-33	Out of Stock	0	3015000	Low	Wholesale	2025-10-03 00:00:00	No Return	0			
ORD04730	2024-07-31 00:00:00	CUST_014	Client Business 14 Ltd	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	United Africa Supplies	Lagos Mega Central Hub	Kaduna	Kaduna North	45	320000	480000	21600000	14400000	7200000	0.333333333	Paid	20520000	1080000	Completed	Road	ABC Transport Logistics	38748.66	2024-08-07 00:00:00	2024-08-07 00:00:00	7	On Time	135	90	In Stock	0.05	20520000	Low	Retail	2024-08-06 00:00:00	No Return	0			
ORD04731	2025-01-29 00:00:00	CUST_011	Apex Global Enterprise 11	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Honeywell Logistics	Abuja Inland Logistics Depot	Lagos	Ikeja	35	220000	310000	10850000	7700000	3150000	0.290322581	Paid	10850000	0	Processing	Road	ABC Transport Logistics	33288.48	2025-02-03 00:00:00			Pending	173	138	In Stock	0	10850000	High	Retail	2025-01-30 00:00:00	No Return	0			
ORD04732	2024-06-18 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_C01	Portland Cement 50kg Bag (Pallet of 100)	Construction Materials	Zenith Global Procurement	Port Harcourt Coastal Depot	Rivers	Port Harcourt	29	450000	580000	16820000	13050000	3770000	0.224137931	Paid	16820000	0	Completed	Air	Chisco Logistics	32936.57	2024-06-24 00:00:00	2024-06-23 00:00:00	5	On Time	58	29	In Stock	0	16820000	Medium	Wholesale	2024-06-25 00:00:00	Returned	29			
ORD04733	2024-02-11 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_C02	High-Tensile Steel Rebar 12mm (Ton)	Construction Materials	Stallion Motors Distribution	Lagos Mega Central Hub	Lagos	Yaba	45	520000	680000	30600000	23400000	7200000	0.235294118	Paid	29070000	1530000	Completed	Road	Speedaf Express	35903.42	2024-02-15 00:00:00	2024-02-16 00:00:00	5	Delayed	165	120	In Stock	0.05	29070000	Medium	Retail	2024-02-20 00:00:00	Partial Return	16			
ORD04734	2024-05-16 00:00:00	CUST_034	Client Business 34 Ltd	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	BUA Group Procurement	Abuja Inland Logistics Depot	Lagos	Ikorodu	15	320000	480000	7200000	4800000	2400000	0.333333333	Paid	7200000	0	Completed	Courier	Chisco Logistics	16064.19	2024-05-18 00:00:00	2024-05-24 00:00:00	8	Delayed	189	174	In Stock	0	7200000	Medium	Corporate	2024-05-23 00:00:00	No Return	0			
ORD04735	2024-06-12 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_O01	Ergonomic Executive Mesh Chair	Office Supplies	Honeywell Logistics	Port Harcourt Coastal Depot	Oyo	Ibadan North	3	45000	75000	225000	135000	90000	0.4	Paid	191250	33750	Completed	Road	ABC Transport Logistics	7029.48	2024-06-14 00:00:00	2024-06-15 00:00:00	3	Delayed	43	40	In Stock	0.15	191250	Medium	Corporate	2024-06-16 00:00:00	No Return	0			
ORD04736	2025-04-27 00:00:00	CUST_028	Client Business 28 Ltd	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	BUA Group Procurement	Ibadan Western Hub	Kaduna	Kaduna North	69	320000	480000	33120000	22080000	11040000	0.333333333	Paid	33120000	0	Completed	Air	Red Star Express	49069.21	2025-05-04 00:00:00	2025-05-07 00:00:00	10	Delayed	167	98	In Stock	0	33120000	Medium	Wholesale	2025-05-11 00:00:00	No Return	0			
ORD04737	2025-03-01 00:00:00	CUST_016	Client Business 16 Ltd	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Stallion Motors Distribution	Lagos Mega Central Hub	Abuja	Garki	34	12000	18000	612000	408000	204000	0.333333333	Paid	550800	61200	Completed	Road	GIG Logistics	33073.13	2025-03-04 00:00:00	2025-03-07 00:00:00	6	Delayed	125	91	In Stock	0.1	550800	High	Retail	2025-03-10 00:00:00	No Return	0			
ORD04738	2025-07-17 00:00:00	CUST_028	Client Business 28 Ltd	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	Stallion Motors Distribution	Kano Commercial Warehouse	Kaduna	Kaduna South	84	280000	420000	35280000	23520000	11760000	0.333333333	Overdue	0	35280000	Completed	Sea	Speedaf Express	45201.07	2025-07-23 00:00:00	2025-07-24 00:00:00	7	Delayed	249	165	In Stock	0.05	33516000	Medium	Wholesale		No Return	0			
ORD04739	2025-11-16 00:00:00	CUST_004	Client Business 4 Ltd	PROD_C02	High-Tensile Steel Rebar 12mm (Ton)	Construction Materials	Tropical General Distribution	Kano Commercial Warehouse	Abuja	Kubwa	71	520000	680000	48280000	36920000	11360000	0.235294118	Paid	48280000	0	Completed	Road	DHL Express Nigeria	26470.44	2025-11-19 00:00:00	2025-11-19 00:00:00	3	On Time	228	157	In Stock	0	48280000	High	Wholesale	2025-11-19 00:00:00	No Return	0			
